tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stages,rating,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,followers_count,friends_count
878281511006478336,2017-06-23 16:00:04+00:00,13,10,Shadow,,1.3,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True,1349,7913,3200892,104
878057613040115712,2017-06-23 01:10:23+00:00,14,10,Emmy,,1.4,French_bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True,7181,42876,3200892,104
877736472329191424,2017-06-22 03:54:17+00:00,13,10,Aja,,1.3,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True,17300,71144,3200892,104
877556246731214848,2017-06-21 15:58:08+00:00,12,10,Penny,,1.2,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,3994,23258,3200892,104
877316821321428993,2017-06-21 00:06:44+00:00,13,10,Dante,,1.3,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,5414,27907,3200892,104
877201837425926144,2017-06-20 16:29:50+00:00,12,10,Nelly,,1.2,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True,5880,27755,3200892,104
876838120628539392,2017-06-19 16:24:33+00:00,12,10,Ginger,pupper,1.2,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True,3506,21125,3200892,104
876484053909872640,2017-06-18 16:57:37+00:00,13,10,Benedict,,1.3,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.0167235999999999,True,2511,19163,3200891,104
876120275196170240,2017-06-17 16:52:05+00:00,13,10,Venti,,1.3,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True,4903,28490,3200891,104
875747767867523072,2017-06-16 16:11:53+00:00,13,10,Goose,,1.3,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True,4497,25773,3200891,104
875144289856114688,2017-06-15 00:13:52+00:00,13,10,Nugget,,1.3,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False,5081,22185,3200891,104
875021211251597312,2017-06-14 16:04:48+00:00,12,10,None,,1.2,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True,4922,26022,3200891,104
874680097055178752,2017-06-13 17:29:20+00:00,12,10,Cash,,1.2,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470690999999999,True,beagle,0.0360071,True,4875,28439,3200891,104
874296783580663808,2017-06-12 16:06:11+00:00,13,10,Jed,pupper,1.3,cocker_spaniel,0.437216,True,miniature_poodle,0.2771909999999999,True,toy_poodle,0.157402,True,4308,26651,3200891,104
874057562936811520,2017-06-12 00:15:36+00:00,12,10,None,,1.2,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True,4125,23134,3200891,104
874012996292530176,2017-06-11 21:18:31+00:00,13,10,Sebastian,puppo,1.3,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,11007,35501,3200891,104
873580283840344065,2017-06-10 16:39:04+00:00,13,10,None,,1.3,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,4143,24837,3200891,104
873213775632977920,2017-06-09 16:22:42+00:00,12,10,Sierra,pupper,1.2,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,1667,7467,3200891,104
872967104147763200,2017-06-09 00:02:31+00:00,12,10,None,doggo,1.2,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True,5669,28031,3200891,104
872820683541237760,2017-06-08 14:20:41+00:00,13,10,None,,1.3,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True,3884,15029,3200891,104
872620804844003328,2017-06-08 01:06:27+00:00,13,10,Monkey,,1.3,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,3911,21309,3200891,104
872486979161796608,2017-06-07 16:14:40+00:00,12,10,None,,1.2,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True,9429,41606,3200891,104
872261713294495745,2017-06-07 01:19:32+00:00,13,10,Harry,,1.3,Labrador_retriever,0.972019,True,flat-coated_retriever,0.00817828,True,Chesapeake_Bay_retriever,0.00735927,True,6649,35085,3200891,104
872122724285648897,2017-06-06 16:07:15+00:00,12,10,Kody,,1.2,basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True,8549,35324,3200891,104
871879754684805121,2017-06-06 00:01:46+00:00,13,10,Lassie,,1.3,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,11918,39090,3200891,104
871762521631449091,2017-06-05 16:15:56+00:00,12,10,Rover,pupper,1.2,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,3678,20787,3200891,104
871515927908634625,2017-06-04 23:56:03+00:00,12,10,Napolean,doggo,1.2,komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False,3628,20730,3200891,104
871032628920680449,2017-06-03 15:55:36+00:00,13,10,Boomer,,1.3,kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False,3999,23255,3200891,104
870804317367881728,2017-06-03 00:48:22+00:00,11,10,None,,1.1,home_theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False,6393,33791,3200891,104
870656317836468226,2017-06-02 15:00:16+00:00,13,10,Cody,,1.3,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,2817,12819,3200891,104
870374049280663552,2017-06-01 20:18:38+00:00,13,10,Zoey,,1.3,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,27680,85011,3200891,104
870308999962521604,2017-06-01 16:00:09+00:00,13,10,Rumble,,1.3,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True,4384,22453,3200891,104
870063196459192321,2017-05-31 23:43:25+00:00,14,10,Clifford,,1.4,comic_book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False,8840,37771,3200891,104
869772420881756160,2017-05-31 04:27:59+00:00,13,10,Dewey,,1.3,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,10663,43710,3200891,104
869702957897576449,2017-05-30 23:51:58+00:00,13,10,Stanley,,1.3,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,6728,29116,3200891,104
869596645499047938,2017-05-30 16:49:31+00:00,12,10,Scout,doggo,1.2,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,3327,16476,3200891,104
869227993411051520,2017-05-29 16:24:37+00:00,13,10,Gizmo,,1.3,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,4023,21112,3200891,104
868880397819494401,2017-05-28 17:23:24+00:00,14,10,Walter,,1.4,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,12518,55098,3200891,104
868622495443632128,2017-05-28 00:18:35+00:00,13,10,None,,1.3,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,6275,28295,3200891,104
868552278524837888,2017-05-27 19:39:34+00:00,12,10,Cooper,,1.2,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,2240,10539,3200891,104
867900495410671616,2017-05-26 00:29:37+00:00,12,10,None,,1.2,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,4439,24964,3200891,104
867774946302451713,2017-05-25 16:10:44+00:00,13,10,Harold,,1.3,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,7788,35179,3200891,104
867421006826221569,2017-05-24 16:44:18+00:00,12,10,Shikha,puppo,1.2,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,2697,16755,3200891,104
867051520902168576,2017-05-23 16:16:06+00:00,13,10,None,,1.3,Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,8425,33420,3200891,104
866686824827068416,2017-05-22 16:06:55+00:00,12,10,Lili,,1.2,flat-coated_retriever,0.51473,True,groenendael,0.306407,True,curly-coated_retriever,0.0613140999999999,True,3727,20070,3200891,104
866450705531457537,2017-05-22 00:28:40+00:00,13,10,Jamesy,pupper,1.3,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,32883,106827,3200891,104
866334964761202691,2017-05-21 16:48:45+00:00,12,10,Coco,,1.2,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,15546,54720,3200891,104
865718153858494464,2017-05-19 23:57:46+00:00,13,10,Boomer,,1.3,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,6008,26640,3200891,104
865359393868664832,2017-05-19 00:12:11+00:00,13,10,Sammy,,1.3,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,5384,27530,3200891,104
865006731092295680,2017-05-18 00:50:50+00:00,13,10,Nelly,,1.3,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,8209,29063,3200891,104
864873206498414592,2017-05-17 16:00:15+00:00,14,10,None,,1.4,pole,0.478616,False,lakeside,0.1141819999999999,False,wreck,0.0559265,False,9361,33651,3200891,104
864279568663928832,2017-05-16 00:41:21+00:00,12,10,Meatball,,1.2,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,3266,15195,3200891,104
864197398364647424,2017-05-15 19:14:50+00:00,13,10,Paisley,,1.3,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,9616,31459,3200891,104
863907417377173506,2017-05-15 00:02:33+00:00,13,10,Albus,,1.3,marmot,0.358828,False,meerkat,0.174703,False,weasel,0.123485,False,4441,21477,3200891,104
863553081350529029,2017-05-14 00:34:33+00:00,13,10,Neptune,,1.3,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,4489,15935,3200891,104
863432100342583297,2017-05-13 16:33:49+00:00,12,10,Belle,,1.2,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.0794893999999999,True,5664,24829,3200891,104
863079547188785154,2017-05-12 17:12:53+00:00,14,10,None,,1.4,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,1195,9094,3200891,104
863062471531167744,2017-05-12 16:05:02+00:00,13,10,Quinn,,1.3,French_bulldog,0.935804,True,pug,0.0595761999999999,True,boxer,0.00141218,True,2687,8945,3200891,104
862831371563274240,2017-05-12 00:46:44+00:00,13,10,Zooey,,1.3,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.1235359999999999,True,5457,20011,3200891,104
862722525377298433,2017-05-11 17:34:13+00:00,11,10,Dave,,1.1,basset,0.39333,True,beagle,0.242034,True,boxer,0.0776925,True,3809,17779,3200891,104
862457590147678208,2017-05-11 00:01:27+00:00,13,10,Jersey,,1.3,home_theater,0.4963479999999999,False,studio_couch,0.167256,False,barber_chair,0.052625,False,5388,21492,3200891,104
862096992088072192,2017-05-10 00:08:34+00:00,13,10,None,,1.3,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,21840,66437,3200891,104
861383897657036800,2017-05-08 00:54:59+00:00,13,10,Hobbes,,1.3,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,11528,37744,3200891,104
861288531465048066,2017-05-07 18:36:02+00:00,13,10,None,,1.3,syringe,0.1447119999999999,False,oxygen_mask,0.1066839999999999,False,Bouvier_des_Flandres,0.0826102,True,4479,18032,3200891,104
861005113778896900,2017-05-06 23:49:50+00:00,12,10,Burt,,1.2,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.0757641999999999,False,4119,17538,3200891,104
860563773140209665,2017-05-05 18:36:06+00:00,13,10,Lorenzo,,1.3,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,2334,7878,3200891,104
860524505164394496,2017-05-05 16:00:04+00:00,13,10,Carl,,1.3,Bedlington_terrier,0.286558,True,toy_poodle,0.2351929999999999,True,Lakeland_terrier,0.0879506999999999,True,5698,24678,3200891,104
860276583193509888,2017-05-04 23:34:55+00:00,12,10,Jordy,,1.2,lakeside,0.312299,False,dock,0.159842,False,canoe,0.0707945,False,3745,19154,3200891,104
860184849394610176,2017-05-04 17:30:24+00:00,14,10,None,,1.4,chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False,6295,17474,3200891,104
859924526012018688,2017-05-04 00:15:58+00:00,12,10,Milky,,1.2,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.1925579999999999,True,hog,0.10027,False,4349,20021,3200891,104
859851578198683649,2017-05-03 19:26:06+00:00,13,10,Trooper,,1.3,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,3780,16105,3200891,104
859607811541651456,2017-05-03 03:17:27+00:00,13,10,None,puppo,1.3,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,1704,19476,3200891,104
859196978902773760,2017-05-02 00:04:57+00:00,12,10,quite,,1.2,Angora,0.2242179999999999,False,malamute,0.216163,True,Persian_cat,0.128383,False,25661,75193,3200891,104
859074603037188101,2017-05-01 15:58:40+00:00,13,10,None,,1.3,revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False,14740,35553,3200891,104
858843525470990336,2017-05-01 00:40:27+00:00,13,10,None,doggo,1.3,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,3771,16304,3200891,104
858471635011153920,2017-04-30 00:02:42+00:00,13,10,Sophie,,1.3,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,5271,22640,3200891,104
858107933456039936,2017-04-28 23:57:28+00:00,12,10,Wyatt,,1.2,golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False,3154,16524,3200891,104
857989990357356544,2017-04-28 16:08:49+00:00,12,10,Rosie,,1.2,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True,2812,16952,3200891,104
857746408056729600,2017-04-28 00:00:54+00:00,13,10,Thor,,1.3,Labrador_retriever,0.919832,True,beagle,0.0435129999999999,True,golden_retriever,0.0233588,True,11524,36021,3200891,104
857393404942143489,2017-04-27 00:38:11+00:00,13,10,None,,1.3,malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True,1785,6236,3200891,104
857263160327368704,2017-04-26 16:00:39+00:00,13,10,Oscar,,1.3,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.0003112609999999,True,4934,21041,3200891,104
857029823797047296,2017-04-26 00:33:27+00:00,12,10,Zeke,,1.2,golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True,4364,19910,3200891,104
856543823941562368,2017-04-24 16:22:16+00:00,12,10,Callie,,1.2,Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True,3131,17135,3200891,104
